age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,
57,management,married,tertiary,no,0,yes,yes,unknown,20,may,107,2,-1,0,unknown,no,
59,technician,married,secondary,no,0,yes,yes,unknown,28,may,109,1,-1,0,unknown,no,
55,blue-collar,married,secondary,no,284,yes,yes,unknown,28,may,157,3,-1,0,unknown,no,
59,technician,married,secondary,no,0,yes,yes,unknown,28,may,109,1,-1,0,unknown,no,
59,technician,married,secondary,no,0,yes,yes,unknown,28,may,109,1,-1,0,unknown,no,
60,technician,married,unknown,no,132,yes,no,unknown,20,may,21,11,-1,0,unknown,no,
57,management,married,tertiary,no,0,yes,yes,unknown,20,may,107,2,-1,0,unknown,no,
60,technician,married,unknown,no,132,yes,no,unknown,20,may,21,11,-1,0,unknown,no,
48,blue-collar,married,primary,no,490,yes,no,unknown,19,may,622,2,-1,0,unknown,no,
49,services,single,secondary,no,459,yes,no,unknown,19,may,58,10,-1,0,unknown,no,
50,technician,married,unknown,no,413,yes,no,unknown,19,may,243,2,-1,0,unknown,no,
51,management,married,unknown,no,6482,yes,no,unknown,19,may,182,2,-1,0,unknown,no,
52,blue-collar,married,secondary,no,2231,yes,yes,unknown,19,may,470,4,-1,0,unknown,no,
52,services,married,unknown,no,337,yes,no,unknown,19,may,85,3,-1,0,unknown,no,
52,blue-collar,married,primary,no,522,yes,no,unknown,19,may,298,2,-1,0,unknown,no,
53,management,married,primary,no,3544,no,no,unknown,19,may,195,4,-1,0,unknown,no,
54,management,married,tertiary,no,2847,yes,no,unknown,20,may,16,10,-1,0,unknown,no,
55,technician,divorced,secondary,no,0,yes,no,unknown,20,may,365,4,-1,0,unknown,no,
57,technician,married,secondary,no,437,yes,no,unknown,19,may,44,4,-1,0,unknown,no,
53,management,married,primary,no,3544,no,no,unknown,19,may,195,4,-1,0,unknown,no,
60,technician,married,unknown,no,132,yes,no,unknown,20,may,21,11,-1,0,unknown,no,
57,management,married,tertiary,no,0,yes,yes,unknown,20,may,107,2,-1,0,unknown,no,
60,technician,married,unknown,no,132,yes,no,unknown,20,may,21,11,-1,0,unknown,no,
51,services,divorced,secondary,no,-245,yes,yes,unknown,28,may,612,2,-1,0,unknown,no,
55,technician,divorced,secondary,no,0,yes,no,unknown,20,may,365,4,-1,0,unknown,no,
57,management,married,tertiary,no,0,yes,yes,unknown,20,may,107,2,-1,0,unknown,no,
60,technician,married,unknown,no,132,yes,no,unknown,20,may,21,11,-1,0,unknown,no,
57,management,married,tertiary,no,0,yes,yes,unknown,20,may,107,2,-1,0,unknown,no,
60,technician,married,unknown,no,132,yes,no,unknown,20,may,21,11,-1,0,unknown,no,
47,services,married,secondary,no,-288,no,no,unknown,19,may,193,6,-1,0,unknown,no,
51,services,married,secondary,no,2085,yes,no,unknown,19,may,70,1,-1,0,unknown,no,
53,management,married,tertiary,no,490,yes,no,unknown,28,may,103,2,-1,0,unknown,no,
54,blue-collar,married,secondary,no,887,yes,no,unknown,19,may,133,1,-1,0,unknown,no,
55,technician,married,secondary,no,978,yes,no,unknown,19,may,259,1,-1,0,unknown,no,
41,blue-collar,married,primary,no,262,yes,no,unknown,19,may,89,1,-1,0,unknown,no,
55,technician,married,secondary,no,978,yes,no,unknown,19,may,259,1,-1,0,unknown,no,
41,blue-collar,married,primary,no,262,yes,no,unknown,19,may,89,1,-1,0,unknown,no,
43,blue-collar,married,secondary,no,1071,yes,no,unknown,19,may,411,1,-1,0,unknown,no,
47,services,married,secondary,no,-288,no,no,unknown,19,may,193,6,-1,0,unknown,no,
51,services,married,secondary,no,2085,yes,no,unknown,19,may,70,1,-1,0,unknown,no,
54,blue-collar,married,secondary,no,887,yes,no,unknown,19,may,133,1,-1,0,unknown,no,
54,blue-collar,married,secondary,no,887,yes,no,unknown,19,may,133,1,-1,0,unknown,no,
59,technician,married,secondary,no,0,yes,yes,unknown,28,may,109,1,-1,0,unknown,no,
55,blue-collar,married,secondary,no,284,yes,yes,unknown,28,may,157,3,-1,0,unknown,no,
59,technician,married,secondary,no,0,yes,yes,unknown,28,may,109,1,-1,0,unknown,no,
59,technician,married,secondary,no,0,yes,yes,unknown,28,may,109,1,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
51,services,divorced,secondary,no,-245,yes,yes,unknown,28,may,612,2,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
51,services,divorced,secondary,no,-245,yes,yes,unknown,28,may,612,2,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
46,blue-collar,married,unknown,no,-619,yes,no,unknown,28,may,96,1,-1,0,unknown,no,
53,blue-collar,single,primary,no,-137,yes,yes,unknown,28,may,72,1,-1,0,unknown,no,
50,blue-collar,married,primary,no,1203,yes,yes,unknown,28,may,66,7,-1,0,unknown,no,
52,blue-collar,married,secondary,no,310,yes,no,unknown,28,may,211,4,-1,0,unknown,no,
57,management,married,primary,no,1566,no,no,unknown,28,may,105,4,-1,0,unknown,no,
44,entrepreneur,married,secondary,no,-20,no,no,unknown,28,may,167,3,-1,0,unknown,no,
47,technician,married,secondary,no,970,yes,no,unknown,28,may,742,3,-1,0,unknown,no,
52,blue-collar,married,secondary,no,310,yes,no,unknown,28,may,211,4,-1,0,unknown,no,
57,management,married,primary,no,1566,no,no,unknown,28,may,105,4,-1,0,unknown,no,
60,blue-collar,married,primary,no,228,yes,no,unknown,28,may,249,11,-1,0,unknown,no,
60,blue-collar,married,primary,no,228,yes,no,unknown,28,may,249,11,-1,0,unknown,no,
61,retired,married,secondary,no,195,yes,yes,unknown,6,may,179,1,-1,0,unknown,no,
37,blue-collar,married,primary,no,-325,yes,yes,unknown,6,may,112,2,-1,0,unknown,no,
42,blue-collar,married,secondary,no,-755,yes,yes,unknown,2,jun,312,1,-1,0,unknown,no,
46,blue-collar,married,unknown,no,-619,yes,no,unknown,28,may,96,1,-1,0,unknown,no,
48,technician,divorced,secondary,no,177,yes,no,unknown,8,may,471,1,-1,0,unknown,no,
52,entrepreneur,divorced,tertiary,no,81,yes,no,unknown,19,may,214,3,-1,0,unknown,no,
52,entrepreneur,divorced,tertiary,no,81,yes,no,unknown,19,may,214,3,-1,0,unknown,no,
52,entrepreneur,divorced,tertiary,no,81,yes,no,unknown,19,may,214,3,-1,0,unknown,no,
53,blue-collar,single,primary,no,-137,yes,yes,unknown,28,may,72,1,-1,0,unknown,no,
50,blue-collar,married,primary,no,1203,yes,yes,unknown,28,may,66,7,-1,0,unknown,no,
52,blue-collar,married,secondary,no,310,yes,no,unknown,28,may,211,4,-1,0,unknown,no,
55,services,divorced,primary,no,2298,yes,no,unknown,6,may,162,2,-1,0,unknown,no,
37,blue-collar,married,primary,no,-325,yes,yes,unknown,6,may,112,2,-1,0,unknown,no,
56,blue-collar,married,secondary,no,1602,yes,no,unknown,6,may,427,1,-1,0,unknown,no,
55,blue-collar,married,secondary,no,840,yes,no,unknown,6,may,310,2,-1,0,unknown,no,
37,blue-collar,married,primary,no,-325,yes,yes,unknown,6,may,112,2,-1,0,unknown,no,
57,technician,married,secondary,no,0,no,no,unknown,13,may,44,1,-1,0,unknown,no,
44,entrepreneur,married,secondary,no,-20,no,no,unknown,28,may,167,3,-1,0,unknown,no,
47,technician,married,secondary,no,970,yes,no,unknown,28,may,742,3,-1,0,unknown,no,
52,blue-collar,married,secondary,no,310,yes,no,unknown,28,may,211,4,-1,0,unknown,no,
57,management,married,primary,no,1566,no,no,unknown,28,may,105,4,-1,0,unknown,no,
55,blue-collar,married,secondary,no,284,yes,yes,unknown,28,may,157,3,-1,0,unknown,no,
59,technician,married,secondary,no,0,yes,yes,unknown,28,may,109,1,-1,0,unknown,no,
59,technician,married,secondary,no,0,yes,yes,unknown,28,may,109,1,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
56,retired,married,secondary,no,-1,yes,no,unknown,2,jun,45,1,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
51,services,divorced,secondary,no,-245,yes,yes,unknown,28,may,612,2,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
51,services,divorced,secondary,no,-245,yes,yes,unknown,28,may,612,2,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
50,technician,married,secondary,no,-568,yes,yes,unknown,28,may,860,2,-1,0,unknown,no,
44,blue-collar,married,secondary,no,-73,yes,no,unknown,28,may,80,9,-1,0,unknown,no,
59,technician,married,secondary,no,0,yes,yes,unknown,28,may,109,1,-1,0,unknown,no,
55,blue-collar,married,secondary,no,284,yes,yes,unknown,28,may,157,3,-1,0,unknown,no,
59,technician,married,secondary,no,0,yes,yes,unknown,28,may,109,1,-1,0,unknown,no,
59,technician,married,secondary,no,0,yes,yes,unknown,28,may,109,1,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
51,services,divorced,secondary,no,-245,yes,yes,unknown,28,may,612,2,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
51,services,divorced,secondary,no,-245,yes,yes,unknown,28,may,612,2,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
53,management,married,tertiary,no,490,yes,no,unknown,28,may,103,2,-1,0,unknown,no,
55,retired,married,secondary,no,2193,yes,yes,unknown,28,may,72,3,-1,0,unknown,no,
59,technician,married,secondary,no,0,yes,yes,unknown,28,may,109,1,-1,0,unknown,no,
55,blue-collar,married,secondary,no,284,yes,yes,unknown,28,may,157,3,-1,0,unknown,no,
59,technician,married,secondary,no,0,yes,yes,unknown,28,may,109,1,-1,0,unknown,no,
59,technician,married,secondary,no,0,yes,yes,unknown,28,may,109,1,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
51,services,divorced,secondary,no,-245,yes,yes,unknown,28,may,612,2,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
51,services,divorced,secondary,no,-245,yes,yes,unknown,28,may,612,2,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
60,self-employed,married,primary,no,1226,yes,no,unknown,30,may,151,3,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
44,services,divorced,secondary,no,496,yes,yes,unknown,29,may,54,15,-1,0,unknown,no,
46,technician,married,secondary,no,2527,yes,yes,unknown,29,may,201,3,-1,0,unknown,no,
47,services,married,secondary,no,795,yes,no,unknown,29,may,42,3,-1,0,unknown,no,
51,management,single,tertiary,no,3087,yes,no,unknown,29,may,86,4,-1,0,unknown,no,
52,blue-collar,married,primary,no,17,yes,no,unknown,29,may,30,2,-1,0,unknown,no,
56,technician,single,secondary,no,3499,yes,no,unknown,29,may,248,3,-1,0,unknown,no,
58,self-employed,married,tertiary,no,-81,no,no,unknown,29,may,54,22,-1,0,unknown,no,
52,blue-collar,married,primary,no,17,yes,no,unknown,29,may,30,2,-1,0,unknown,no,
60,self-employed,married,primary,no,1226,yes,no,unknown,30,may,151,3,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
60,self-employed,married,primary,no,1226,yes,no,unknown,30,may,151,3,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
60,self-employed,married,primary,no,1226,yes,no,unknown,30,may,151,3,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
60,self-employed,married,primary,no,1226,yes,no,unknown,30,may,151,3,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
60,self-employed,married,primary,no,1226,yes,no,unknown,30,may,151,3,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
60,self-employed,married,primary,no,1226,yes,no,unknown,30,may,151,3,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
60,self-employed,married,primary,no,1226,yes,no,unknown,30,may,151,3,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
60,self-employed,married,primary,no,1226,yes,no,unknown,30,may,151,3,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
60,self-employed,married,primary,no,1226,yes,no,unknown,30,may,151,3,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
60,self-employed,married,primary,no,1226,yes,no,unknown,30,may,151,3,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
60,self-employed,married,primary,no,1226,yes,no,unknown,30,may,151,3,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
60,self-employed,married,primary,no,1226,yes,no,unknown,30,may,151,3,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
44,services,divorced,secondary,no,496,yes,yes,unknown,29,may,54,15,-1,0,unknown,no,
46,technician,married,secondary,no,2527,yes,yes,unknown,29,may,201,3,-1,0,unknown,no,
47,services,married,secondary,no,795,yes,no,unknown,29,may,42,3,-1,0,unknown,no,
51,management,single,tertiary,no,3087,yes,no,unknown,29,may,86,4,-1,0,unknown,no,
52,blue-collar,married,primary,no,17,yes,no,unknown,29,may,30,2,-1,0,unknown,no,
56,technician,single,secondary,no,3499,yes,no,unknown,29,may,248,3,-1,0,unknown,no,
58,self-employed,married,tertiary,no,-81,no,no,unknown,29,may,54,22,-1,0,unknown,no,
52,blue-collar,married,primary,no,17,yes,no,unknown,29,may,30,2,-1,0,unknown,no,
60,self-employed,married,primary,no,1226,yes,no,unknown,30,may,151,3,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
60,self-employed,married,primary,no,1226,yes,no,unknown,30,may,151,3,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
60,self-employed,married,primary,no,1226,yes,no,unknown,30,may,151,3,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
60,self-employed,married,primary,no,1226,yes,no,unknown,30,may,151,3,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
60,self-employed,married,primary,no,1226,yes,no,unknown,30,may,151,3,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
53,blue-collar,single,primary,no,-137,yes,yes,unknown,28,may,72,1,-1,0,unknown,no,
50,blue-collar,married,primary,no,1203,yes,yes,unknown,28,may,66,7,-1,0,unknown,no,
52,blue-collar,married,secondary,no,310,yes,no,unknown,28,may,211,4,-1,0,unknown,no,
57,management,married,primary,no,1566,no,no,unknown,28,may,105,4,-1,0,unknown,no,
44,entrepreneur,married,secondary,no,-20,no,no,unknown,28,may,167,3,-1,0,unknown,no,
47,technician,married,secondary,no,970,yes,no,unknown,28,may,742,3,-1,0,unknown,no,
52,blue-collar,married,secondary,no,310,yes,no,unknown,28,may,211,4,-1,0,unknown,no,
57,management,married,primary,no,1566,no,no,unknown,28,may,105,4,-1,0,unknown,no,
55,blue-collar,married,secondary,no,284,yes,yes,unknown,28,may,157,3,-1,0,unknown,no,
59,technician,married,secondary,no,0,yes,yes,unknown,28,may,109,1,-1,0,unknown,no,
59,technician,married,secondary,no,0,yes,yes,unknown,28,may,109,1,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
51,services,divorced,secondary,no,-245,yes,yes,unknown,28,may,612,2,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
51,services,divorced,secondary,no,-245,yes,yes,unknown,28,may,612,2,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
60,retired,married,primary,no,170,yes,no,unknown,28,may,338,2,-1,0,unknown,no,
50,technician,married,secondary,no,-568,yes,yes,unknown,28,may,860,2,-1,0,unknown,no,
44,blue-collar,married,secondary,no,-73,yes,no,unknown,28,may,80,9,-1,0,unknown,no,
59,technician,married,secondary,no,0,yes,yes,unknown,28,may,109,1,-1,0,unknown,no,
